source_id,designation,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
719740487637772160,Gaia DR3 719740487637772160,133.10368634169217,38.15643972509406,37.24805440877734,0.024223559,1537.6788,12.687717,2.6233044,-182.73186522491,-77.99145620310856,19.30165
3585098090614578688,Gaia DR3 3585098090614578688,174.6671612971082,-13.201382200818335,37.244992141255395,0.07295268,510.53632,5.3572874,0.7103176,91.84906265374369,125.33518456271754,-22.451454
4056345097901395840,Gaia DR3 4056345097901395840,268.07608713323395,-30.463256002419158,37.24263263227013,1.7190325,21.664879,19.513733,,-17.9743776111024,12.100405395320069,
6416309818829587840,Gaia DR3 6416309818829587840,294.035171129794,-72.2498163417365,37.24249055351309,0.022266991,1672.5426,14.55205,3.1498623,-75.45014820622916,-118.64002296123684,17.182186
1380421150567824256,Gaia DR3 1380421150567824256,244.97996875599816,39.708051701644976,37.24068963244013,0.021653906,1719.814,9.97211,,-112.58439264178725,-6.556114017217261,-30.141153
4267889936728497920,Gaia DR3 4267889936728497920,288.74724631907736,2.166905358671429,37.239518206168356,0.015526382,2398.467,9.758449,1.4971094,353.7205552737226,388.67203438794616,-144.19684
1254117329307682432,Gaia DR3 1254117329307682432,213.60969166785287,23.457334101549026,37.23878272364218,0.026914898,1383.5751,12.305284,2.63597,-186.94755980265384,-455.11868704210656,-23.191027
2696230389387273088,Gaia DR3 2696230389387273088,331.28039604452925,5.137275143319206,37.23742334495957,0.02266367,1643.0447,12.337752,2.7140884,458.1770681810001,141.38392837704268,-9.406532
917161442536125312,Gaia DR3 917161442536125312,130.68338651286376,44.54014175260363,37.235539624487046,0.019228289,1936.4978,12.563367,2.287508,577.6086975439948,23.72239232095599,-144.82077
5437805939684235520,Gaia DR3 5437805939684235520,143.97775247278483,-33.73163234376021,37.23421631481298,0.018839546,1976.386,11.970978,2.396596,196.95973539008895,-163.47411666536652,-5.009706
1368942936370154240,Gaia DR3 1368942936370154240,267.53500842681206,53.24907889622507,37.23390237269449,0.013861448,2686.1482,14.064989,3.066719,-46.74465661257419,-36.29503312254212,-4.259812
3427005159112726272,Gaia DR3 3427005159112726272,92.69377220034816,25.93146343999211,37.233438032465834,0.16484721,225.86636,10.667551,2.182333,153.45826287602378,-574.7212661251426,65.68345
3450909087357313408,Gaia DR3 3450909087357313408,88.43319772707167,31.847301912816068,37.23256836902671,0.05816978,640.0672,13.904322,3.1557035,-52.352587832113436,-152.36210487991798,13.2101755
4267889936728496768,Gaia DR3 4267889936728496768,288.74756235568185,2.1645749491468256,37.23136397462754,0.01550811,2400.7673,10.593306,1.7595243,365.23648799755625,395.1080114030116,-143.64674
405102625325363840,Gaia DR3 405102625325363840,15.519092125855726,52.90287568559022,37.23078501942698,0.0939061,396.46823,17.099552,4.0845776,-109.41404066592213,-64.52440192365843,
4068342728293949056,Gaia DR3 4068342728293949056,266.34926482969576,-24.091775625192682,37.22730304227868,1.0764657,34.582897,20.225302,,-18.893770625106498,-1.0679919132693536,
1567471477437161344,Gaia DR3 1567471477437161344,192.14445313032533,49.564931784811854,37.224514122493225,0.4568796,81.47555,11.348832,2.5646143,108.58182009779738,-16.92140484680881,-11.465103
2099774674541183488,Gaia DR3 2099774674541183488,288.18752142182313,39.722102487055906,37.2226395431708,0.011963837,3111.2627,13.412631,2.7075024,-24.8108046749619,-154.3578981344625,2.7885315
6128366415218881536,Gaia DR3 6128366415218881536,186.6962483313444,-48.913552660206726,37.22107095867945,0.024767006,1502.8491,6.090406,0.8259287,-642.0917737310344,-80.61109818674296,30.470337
4316455502719737472,Gaia DR3 4316455502719737472,292.11399574679575,13.032523969757861,37.22035281331246,0.141156,263.6824,17.985914,4.8103523,39.59220934760825,-147.8012992331496,
1142313523798296448,Gaia DR3 1142313523798296448,111.95091238501817,80.33663214522322,37.213904836230554,0.014771328,2519.3337,13.816142,2.9799995,-16.08925131498947,176.50015821348538,-71.16452
473563132719635712,Gaia DR3 473563132719635712,60.87772287096653,60.15235870010539,37.213707631414145,0.018179279,2047.0398,11.871144,2.4014006,407.0282995064363,-324.3072142544671,9.545248
