source_id,designation,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
391307396531931008,Gaia DR3 391307396531931008,9.181125148604897,48.828198411384484,18.547506221637438,8.498094,0.8138561,60.72374623729147,-19.41172788354264,5.0761976
393711169469275776,Gaia DR3 393711169469275776,2.683802815202217,49.95655806572936,16.653590680013775,10.753366,1.4993687,46.629301172746636,-39.92476873562933,-21.154236
396649030176633216,Gaia DR3 396649030176633216,21.578524697718308,43.45747650728724,23.437698200679346,5.854733,0.67779684,108.63226360138694,-59.656552197591125,31.697615
398672715686799488,Gaia DR3 398672715686799488,23.19309921577997,46.08298955135178,25.838179278139194,15.004822,0.110051155,-211.56383143224843,-0.9943179095035004,--
399101662660373888,Gaia DR3 399101662660373888,22.71189331914399,47.56449032501609,18.976341166069883,8.661673,0.9973726,127.82671412261061,-87.74354894673549,--
400262334623022592,Gaia DR3 400262334623022592,22.303865752370353,48.32638375377953,23.761307561702587,14.118855,3.091981,214.98560987228717,-19.028322837620603,--
402895974206479744,Gaia DR3 402895974206479744,13.475407386188456,50.02970813372615,30.26007571281374,18.044064,4.6271477,-1.816726837050659,-158.48486315405268,--
403535340221738624,Gaia DR3 403535340221738624,18.21150504114359,50.273230191497554,21.11911754347755,17.592644,0.7163906,106.141358077817,-95.63406725674145,--
403983116328810240,Gaia DR3 403983116328810240,18.439239726395183,51.41184021187087,17.337983176209544,17.94085,4.298996,85.41092210392576,-48.20513965863454,--
405785280312141312,Gaia DR3 405785280312141312,25.22615717650606,50.300344194050226,21.776382322363006,9.093161,1.0149574,10.785377527952432,73.59041417504481,-1.1830341
407530450080268032,Gaia DR3 407530450080268032,22.26518108488611,53.66111419381947,24.16817766775505,14.368447,2.7529364,6.8939083553276035,-16.614654371452612,4.974582
408967030741872896,Gaia DR3 408967030741872896,24.82100313605418,54.648293074690685,17.92530892651088,12.943548,2.2378044,48.60724044061222,-44.77418138561781,-0.8778416
409956900443661312,Gaia DR3 409956900443661312,19.724542740053426,52.45364831601919,18.32626122360274,15.661864,0.08642483,-173.38322630944668,-36.75124333023044,--
410050938749860352,Gaia DR3 410050938749860352,20.578042477626852,52.7930592315897,22.407653325557746,12.986375,2.2171202,-224.3259227658946,13.815547763896653,-0.14703605
413820889243592192,Gaia DR3 413820889243592192,20.56249559291739,58.32654075723698,23.096575379238338,17.038137,4.0640373,294.78631526630994,-73.66009783472904,--
416596163972017920,Gaia DR3 416596163972017920,13.713860807815509,51.55673787553529,21.67746210730533,11.133358,1.7730055,118.48219136547738,-86.6868578418653,33.278275
419517085337062272,Gaia DR3 419517085337062272,6.215941176313611,53.93650646210546,23.696706504002456,13.631258,2.705741,73.26588159991152,-74.88304606203724,--
419667031230236800,Gaia DR3 419667031230236800,5.814973855957934,54.751826510593574,21.566627330471153,10.930531,1.7969055,329.2843126722854,-45.261469412263224,-67.15553
422886126401496064,Gaia DR3 422886126401496064,2.8401417383400163,58.35001365330005,32.88922061315015,9.0115385,1.5079699,234.52006510947402,21.57864237135125,-1.1082879
427518368887276672,Gaia DR3 427518368887276672,12.289750122194443,62.08560611274369,37.809653618672755,14.74773,3.2792416,361.6218024210247,-288.4306021283286,10.152955
428015073257110272,Gaia DR3 428015073257110272,7.467400576002106,58.76317746337936,17.55218222293678,13.68697,--,-34.44966080127797,-160.33571713935922,-15.9093275
429498898573284096,Gaia DR3 429498898573284096,1.0408652139194148,61.414933535786176,19.233123679028143,15.4691515,3.0933561,-58.64381857790114,115.01280156769744,-96.373604
430262367650058752,Gaia DR3 430262367650058752,8.53748736183683,61.663026988284514,20.35174164480644,12.566714,2.2344685,75.87221833977942,-103.24578653983498,8.936312
430569170061296256,Gaia DR3 430569170061296256,6.547585550828061,62.56709648450935,24.01437215111143,16.587765,3.730877,131.26296278412875,-46.78266681906615,--
432656519864156416,Gaia DR3 432656519864156416,44.37592073970756,43.2132301133315,16.3541613558972,16.494585,3.449748,68.22833247079996,-59.94314095360254,--
433139175402065280,Gaia DR3 433139175402065280,46.67161081792215,44.952875926251615,23.885513786296627,12.421122,2.1977596,344.77552477443123,-199.5643506742599,34.96237
433191982022548864,Gaia DR3 433191982022548864,45.69505202305751,44.35050204780609,19.103264900914876,9.59145,1.1254301,107.07705830566465,-53.13336532199443,21.076395
433763831149781376,Gaia DR3 433763831149781376,42.96278601701012,44.56948195457408,32.648403263330835,15.413154,3.6270819,145.70960954620023,-90.79459107660671,--
435570539206096640,Gaia DR3 435570539206096640,48.68797047237292,48.51819784840949,39.91401111050842,10.691935,2.0983343,130.6772182216638,-343.8024040271094,22.479193
438157312112390784,Gaia DR3 438157312112390784,41.28164500487204,47.98459022320595,17.085901682314063,9.619091,1.051981,116.63170699236554,-76.95224174701964,-37.954124
438479400300497152,Gaia DR3 438479400300497152,40.05169175732427,48.92217369192725,26.502257440908014,13.611257,2.5705318,31.243971354812405,-20.485311047238685,12.448907
438763211739771008,Gaia DR3 438763211739771008,42.20633411271574,49.69982576719942,21.10674572626662,13.366218,2.6219082,166.7798810000602,-72.9530371595963,19.71081
438829629114680704,Gaia DR3 438829629114680704,41.05222216366374,49.22805187168278,89.68495177109118,3.9830012,0.6920738,334.70816467359896,-89.25073359566134,24.550722
439040662329244416,Gaia DR3 439040662329244416,41.38687164538765,50.38656124604037,18.614505452335006,16.082472,3.2168655,-30.431294762788973,16.454743278130266,--
